id,_source,_mbfc,_opinion,_year,_text,ar1_LL,ar1_CA,ar1_AR,ar1_DA,ar1a_LL,ar1a_CA,ar1a_AR,ar1a_DA,ar2_LL,ar2_CA,ar2_AR,ar2_DA,ar3_LL,ar3_CA,ar3_AR,ar3_DA,ar4_LL,ar4_CA,ar4_AR,ar4_DA,ar5_LL,ar5_CA,ar5_AR,ar5_DA,hi1_LL,hi1_CA,hi1_AR,hi1_DA,hi2_LL,hi2_CA,hi2_AR,hi2_DA,hi5_LL,hi5_CA,hi5_AR,hi5_DA,co1_LL,co1_CA,co1_AR,co1_DA,co2_LL,co2_CA,co2_AR,co2_DA,co3_LL,co3_CA,co3_AR,co3_DA,mo1_LL,mo1_CA,mo1_AR,mo1_DA,mo2_LL,mo2_CA,mo2_AR,mo2_DA,mo3_LL,mo3_CA,mo3_AR,mo3_DA,ec1_LL,ec1_CA,ec1_AR,ec1_DA,ec2_LL,ec2_CA,ec2_AR,ec2_DA,ec3_LL,ec3_CA,ec3_AR,ec3_DA,comm_LL,comm_CA,comm_AR,comm_DA,ar6_LL,ar6_CA,ar6_AR,ar6_DA,ar7_LL,ar7_CA,ar7_AR,ar7_DA,hi3_LL,hi3_CA,hi3_AR,hi3_DA,hi4_LL,hi4_CA,hi4_AR,hi4_DA,co4_LL,co4_CA,co4_AR,co4_DA,ar6_ents_LL,ar6_ents_CA,ar6_ents_AR,ar6_ents_DA,ar7_ents_LL,ar7_ents_CA,ar7_ents_AR,ar7_ents_DA,hi3_ents_LL,hi3_ents_CA,hi3_ents_AR,hi3_ents_DA,hi4_ents_LL,hi4_ents_CA,hi4_ents_AR,hi4_ents_DA,ar1a_ents_LL,ar1a_ents_CA,ar1a_ents_AR,ar1a_ents_DA,co4_ents_winner_LL,co4_ents_winner_CA,co4_ents_winner_AR,co4_ents_winner_DA,co4_ents_loser_LL,co4_ents_loser_CA,co4_ents_loser_AR,co4_ents_loser_DA
391,thedailycaller,right_bias,False,2018,-1,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,,-1,-1,,no,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,no,-1,-1,no,[],-1,-1,[],['other'  'Democrat funded research'],-1,-1,['a major government climate report 2'],['the U.S. economy 1'],-1,-1,[],[],-1,-1,['The study 5'],['A Top-Line Claim In The Newest US Climate Report Relies On Research Tied To Major Democratic Donors'],-1,-1,['A Top-Line Claim In The Newest US Climate Report Relies On Research Tied To Major Democratic Donors'],[],-1,-1,[],[],-1,-1,[]
638,Drudge Report,right_bias,False,2017,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['other'  'Californian authorities'],['Authorities 4'],-1,-1,['other'  'wildfires'],['other'  'wildfires'],-1,-1,['other'  'Northern California homeowners'],['homeowners 6'],-1,-1,[],[],-1,-1,['Californians begin heartbreaking clean-up after wildfires'],['California Santa Rosa community works with authorities to clean up the area in the aftermath of the wildfires'],-1,-1,[],[],-1,-1,[],[],-1,-1
702,Vox,left_bias,False,2017,-1,yes,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,yes,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,yes,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,,-1,-1,-1,no,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,[],-1,-1,-1,['the Republican Party 3'],-1,-1,-1,[],-1,-1,-1,[],-1,-1,-1,['Donâ\x80\x99t just blame Trump for quitting the Paris deal â\x80\x94 blame the Republican Party'],-1,-1,-1,[],-1,-1,-1,[],-1,-1,-1
39,thepoliticalinsider,right_bias,False,2019,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,[],[],-1,-1,['Democrat candidate for president Beto Oâ\x80\x99Rourke 0'],['Democrat candidate for president Beto Oâ\x80\x99Rourke 0'],-1,-1,[],[],-1,-1,[],[],-1,-1,['Beto Compares Green New Deal to Defeating Nazis  Overcoming Great Depression'],['Beto Compares Green New Deal to Defeating Nazis  Overcoming Great Depression'],-1,-1,[],[],-1,-1,[],[],-1,-1
472,cnn,left_bias,False,2018,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['the country 2'],['the country 2'],-1,-1,['other'  'Human activities'],['other'  'climate change'],-1,-1,['other'  'Farmers; Coastal cities'],['the country 2'],-1,-1,[],[],-1,-1,['Climate change brings dire consequences to the US  federal report concludes'],['Climate change brings dire consequences to the US  federal report concludes'],-1,-1,[],[],-1,-1,[],[],-1,-1
642,RedState,right_bias,False,2017,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,['Trump 3'],['Trump 3'],-1,-1,['other'  'Obama; the Clean Air Act'],['This 1'],-1,-1,['other'  'Workers'],['the country 2'],-1,-1,[],['other'  'Obama '],-1,-1,['Scott Pruitt Gets Ready to Pull the Plug on Obamaâ\x80\x99s Job-Killing Clean Power Plan'],"[""the rule will ruin America's economy and Trump and the conservatives need to stop it""]",-1,-1,[],['no_winner'],-1,-1,[],['the country 2'],-1,-1
797,NPR,left_center_bias,False,2017,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['the Paris accord to reduce greenhouse gas emissions 2'],['other'  'everyone at the table at the G-7 summit in Taormina'],-1,-1,['President Trump 3'],['President Trump 3'],-1,-1,[],['the Paris accord to reduce greenhouse gas emissions 2'],-1,-1,[],[],-1,-1,"[""In Europe  World Leaders Try To Change Trump's Mind On Climate Change""]","[""In Europe  World Leaders Try To Change Trump's Mind On Climate Change""]",-1,-1,[],[],-1,-1,[],[],-1,-1
756,Yahoo News,left_center_bias,False,2017,-1,yes,yes,-1,yes,yes,yes,-1,yes,no,no,-1,yes,no,no,-1,no,yes,no,-1,yes,yes,yes,-1,yes,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,,,-1,,no,yes,-1,yes,yes,no,-1,yes,no,no,-1,yes,no,no,-1,no,no,no,-1,no,[],['report 1'],-1,['other'  'decision makers; policy makers '],['other'  'greenhouse gases'],[],-1,['other'  'carbon dioxide '],[],[],-1,['other'  'The Arctic; global ice and snow cover'],[],[],-1,[],['Climate scientists continue to sound the alarm: Global warming fueled record temperatures in 2016'],['Climate scientists continue to sound the alarm: Global warming fueled record temperatures in 2016'],-1,['Climate scientists continue to sound the alarm: Global warming fueled record temperatures in 2016'],[],[],-1,[],[],[],-1,[]
126,motherjones,left_bias,False,2019,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['other'  'Green New Deal; Democrat President '],['Sen. Kamala Harris 0'],-1,-1,['other'  'climate pollution'],[],-1,-1,['other'  'communities of colour'],['other'  'minorities'],-1,-1,[],[],-1,-1,['Kamala Harris and AOC Just Injected Environmental Justice Into the 2020 Race'],['Kamala Harris and AOC Just Injected Environmental Justice Into the 2020 Race'],-1,-1,[],[],-1,-1,[],[],-1,-1
164,yahoonews,left_center_bias,False,2019,-1,yes,yes,-1,-1,no,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,yes,no,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,,,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,['other'  ' wind power industry'],[],-1,-1,['Trump 0'],['Trump 0'],-1,-1,[],['birds 4'],-1,-1,['rural communities and states'],[],-1,-1,['Despite opposition from President Trump  wind power keeps growing. '],"[""Trump doesn't believe in climate change  and does not want to invest in wind power""]",-1,-1,[],[],-1,-1,[],[],-1,-1
527,bbc,left_center_bias,False,2018,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,"['other'  ""'Flexitarian' diets""]",['the world 0'],-1,-1,['other'  'food production and consumption'],['the world 0'],-1,-1,[],['the world 0'],-1,-1,[],[],-1,-1,"[""'Flexitarian' diets key to feeding people in a warming world""]","[""'Flexitarian' diets key to feeding people in a warming world""]",-1,-1,[],[],-1,-1,[],[],-1,-1
794,The Guardian,left_center_bias,False,2017,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['the Paris agreement 2'],[],-1,-1,['Donald Trump 0'],['Donald Trump 0'],-1,-1,['other'  'the United States '],['the Paris agreement 2'],-1,-1,[],[],-1,-1,['Trump criticized for pulling out of Paris Agreement'],['Trump pulled out of the Paris Agreement  and many countries and scientists do not agree with his decision'],-1,-1,[],[],-1,-1,[],[],-1,-1
135,vox,left_bias,False,2019,-1,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,yes,no,-1,-1,yes,,-1,-1,,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,['other'  'Oregan Democrats'],-1,-1,['Senate President Peter Courtney 4'],['Oregon Republicans 5'],-1,-1,['Oregon Republicans 5'],[],-1,-1,['Democrats 8'],[],-1,-1,[],['Oregon Republicans are in hiding to avoid voting on a climate bill. They might succeed.'],-1,-1,['Oregon Republicans organise a walkout in order to prevent voting in climate bill '],[],-1,-1,['Oregon Republicans 5'],[],-1,-1,['Democrats 8']
253,breitbart,questionable_source,False,2019,-1,yes,yes,-1,yes,yes,yes,-1,yes,yes,yes,-1,yes,no,no,-1,no,yes,yes,-1,no,yes,no,-1,yes,no,yes,-1,no,yes,no,-1,yes,no,no,-1,no,yes,yes,-1,yes,yes,yes,-1,yes,yes,yes,-1,yes,no,no,-1,no,no,no,-1,no,no,no,-1,no,yes,no,-1,yes,no,no,-1,no,no,no,-1,no,,,-1,,yes,yes,-1,yes,yes,yes,-1,yes,yes,yes,-1,yes,no,no,-1,no,no,no,-1,no,['other'  'G7 nations '],['Macron 0'],-1,['Macron 0'],['other'  'President Bolsonaro; Wildfires'],['President Bolsonaro 1'],-1,['President Bolsonaro 1'],['other'  'The Amazon Rainforest'],['other'  'Amazon rainforest'],-1,['other'  'The Amazon Rainforest'],[],[],-1,[],"[""Amazon Fires: Brazil's Bolsonaro Urges Macron to Stop Meddling After He Threatens to Veto Trade Deal""]","[""Amazon Fires: Brazil's Bolsonaro Urges Macron to Stop Meddling After He Threatens to Veto Trade Deal""]",-1,"[""Amazon Fires: Brazil's Bolsonaro Urges Macron to Stop Meddling After He Threatens to Veto Trade Deal""]",[],[],-1,[],[],[],-1,[]
619,TheBlaze,right_bias,False,2017,-1,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,yes,no,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,yes,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,,-1,-1,,no,-1,-1,yes,no,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,[],-1,-1,['a new study 0'],[],-1,-1,[],['other'  'people impacted by natural disasters'],-1,-1,['other'  'People impacted by natural disasters'],[],-1,-1,[],['New analysis disputes the theory that climate change was responsible for Harvey and Irma'],-1,-1,['New analysis disputes the theory that climate change was responsible for Harvey and Irma'],[],-1,-1,[],[],-1,-1,[]
64,therightscoop,right_bias,False,2019,-1,yes,yes,yes,-1,yes,yes,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,yes,yes,yes,-1,yes,yes,yes,-1,yes,yes,no,-1,yes,yes,no,-1,no,yes,no,-1,no,no,no,-1,yes,yes,no,-1,yes,no,no,-1,yes,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,,,,-1,no,no,no,-1,yes,yes,yes,-1,no,yes,yes,-1,no,no,no,-1,no,yes,no,-1,[],[],[],-1,['Greta Thunberg 0'],['Greta Thunberg 0'],['Greta Thunberg 0'  'could also be celebs/hypocritical left - wingers more broadly'],-1,[],['other'  'we'],"['other'  'the ""us"" mentioned in the last line (presumably the general public)']",-1,[],[],[],-1,['Greta Thunberg FAILS her â\x80\x98zero emissionsâ\x80\x99 promise after climate summit moves to Spain'],['Greta Thunberg FAILS her â\x80\x98zero emissionsâ\x80\x99 promise after climate summit moves to Spain'],[' left - wing celebrities such as Thunberg are hypocritical about their approach to carbon neutrality'],-1,[],['no_winner'],[],-1,[],['Greta Thunberg 0'],[],-1
406,thehuffingtonpost,left_bias,False,2018,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,,,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,['other'  'Offshore drilling safety regulations'],[],-1,-1,['The Trump administration 2'],['The Trump administration 2'],-1,-1,['other'  'US coastal waters'],['nearly all U.S. waters 1'],-1,-1,['other'  'Offshore drilling companies'],[],-1,-1,['Trump Team Cited Obama-Era Safety Rules In Offshore Drilling Plan  Then Gutted Them'],['Trump Team Cited Obama-Era Safety Rules In Offshore Drilling Plan  Then Gutted Them'],-1,-1,[],[],-1,-1,[],[],-1,-1
190,bbc,left_center_bias,False,2019,-1,yes,yes,-1,yes,yes,yes,-1,no,yes,yes,-1,yes,no,no,-1,no,yes,yes,-1,no,yes,yes,-1,yes,no,yes,-1,yes,no,no,-1,yes,no,yes,-1,yes,yes,yes,-1,yes,yes,yes,-1,yes,yes,yes,-1,yes,no,no,-1,no,no,no,-1,no,no,no,-1,no,yes,yes,-1,yes,yes,yes,-1,yes,yes,no,-1,no,,,-1,,yes,yes,-1,yes,yes,yes,-1,yes,yes,yes,-1,yes,no,no,-1,no,no,no,-1,no,['other'  'G7 aid'],['his French counterpart   Emmanuel Macron 2'],-1,['his French counterpart   Emmanuel Macron 2'],['Brazilian President Jair Bolsonaro 5'],['Brazilian President Jair Bolsonaro 5'],-1,['Brazilian President Jair Bolsonaro 5'],['the Amazon rainforest 1'],['the Amazon rainforest 1'],-1,['the Amazon rainforest 1'],[],[],-1,[],['Amazon fires: Brazil to reject G7 offer of $22m aid'],['Amazon fires: Brazil to reject G7 offer of $22m aid'],-1,"[""Jair Bolsonaro and Emmanuel Macron face disagreement over Bolsonaro's lack of action on climate change""]",[],[],-1,[],[],[],-1,[]
103,slate,left_bias,False,2019,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,,,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['other'  'Brazilian Military'],[],-1,-1,['other'  'Wildfires'],['Brazil 0'],-1,-1,['Brazil 0'],['fires that are raging in the Amazon 2'],-1,-1,[],[],-1,-1,['Brazil Deploys Troops to Fight Amazon Fires After International Outcry'],['Brazil Deploys Troops to Fight Amazon Fires After International Outcry'],-1,-1,[],[],-1,-1,[],[],-1,-1
326,drudgereport,right_bias,False,2018,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,n/a: problem is resolved,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,['WeWork 0'],[],-1,-1,['other'  'Meat consumption'],['WeWork 0'],-1,-1,[],['employees 2'],-1,-1,[],['other'  'animals; water'],-1,-1,['Company bans meat for employees on business...'],['Company bans meat for employees on business...'],-1,-1,[],[],-1,-1,[],[],-1,-1
748,The Guardian,left_center_bias,False,2017,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,[],[],-1,-1,['the US administration under Donald Trump 0'],['the US administration under Donald Trump 0'],-1,-1,['other'  'Geoengineering; Actions to reduce CO2 emissions'],['Keith 1'],-1,-1,[],[],-1,-1,['Geoengineering is not a quick fix for climate change  experts warn Trump'],['Geoengineering is not a quick fix for climate change  experts warn Trump'],-1,-1,[],[],-1,-1,[],[],-1,-1
822,Breitbart,questionable_source,False,2017,-1,yes,yes,-1,yes,yes,yes,-1,yes,no,yes,-1,no,no,yes,-1,no,yes,n/a: problem is resolved,-1,no,no,no,-1,no,no,no,-1,no,yes,yes,-1,yes,no,no,-1,no,yes,yes,-1,yes,yes,no,-1,no,yes,yes,-1,yes,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,yes,-1,yes,no,no,-1,no,no,no,-1,no,,,-1,,no,no,-1,yes,yes,yes,-1,yes,no,no,-1,no,no,no,-1,no,no,yes,-1,no,[],[],-1,['other'  'Scientific papers casting doubt on global warming'],['other'  'Climate Industrial Complex'],['other'  'greenies'],-1,['other'  'The Climate Industrial Complex'],[],[],-1,[],[],[],-1,[],['Delingpole: Now 400 Scientific Papers in 2017 Say â\x80\x98Global Warmingâ\x80\x99 Is a Myth'],['Delingpole: Now 400 Scientific Papers in 2017 Say â\x80\x98Global Warmingâ\x80\x99 Is a Myth'],-1,['Delingpole: Now 400 Scientific Papers in 2017 Say â\x80\x98Global Warmingâ\x80\x99 Is a Myth'],[],['no_winner'],-1,[],[],['they 1'],-1,[]
452,politicususa,left_bias,False,2018,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['other'  'Rhode Island lawsuit'],['sued 1'],-1,-1,['other'  'oil companies'],['companies 0'],-1,-1,['other'  'Rhode Islanders'],['other'  'Rhode Island'],-1,-1,[],[],-1,-1,['Rhode Island sues major oil companies over climate change'],['Rhode Island sues major oil companies over climate change'],-1,-1,[],[],-1,-1,[],[],-1,-1
3,redstate,right_bias,False,2019,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,,,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,[],[],-1,-1,['other'  'Alexandria Ocasio - Cortez; climate alarmism'],['Alexandria Ocasio - Cortez 0'],-1,-1,[],['a city built on a swamp 1'],-1,-1,[],[],-1,-1,['AOC Has Found Another Thing to Nonsensically Blame on the â\x80\x9cClimate Crisisâ\x80\x9d'],['AOC Has Found Another Thing to Nonsensically Blame on the â\x80\x9cClimate Crisisâ\x80\x9d'],-1,-1,[],[],-1,-1,[],[],-1,-1
487,bbc,left_center_bias,False,2018,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['other'  'the US Government'],['other'  'society to reduce greenhouse gas emissions'],-1,-1,['other'  'fossil fuels'],"[""the Trump administration 's 4""]",-1,-1,['the US 1'],['other'  'American health; American economy'],-1,-1,[],[],-1,-1,['Climate change: Report warns of growing impact on US life'],['Climate change: Report warns of growing impact on US life'],-1,-1,[],[],-1,-1,[],[],-1,-1
655,The Daily Caller,right_bias,False,2017,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['other'  ' Paris climate accord '],['Canadian Prime Minister Justin Trudeau 0'],-1,-1,['Trump 2'],['Trump 2'],-1,-1,['the world 4'],['our economy 5'],-1,-1,[],[],-1,-1,['Trudeau Team â\x80\x98Disappointedâ\x80\x99 Over U.S. Exit From Paris Climate Accord'],['Trudeau Team â\x80\x98Disappointedâ\x80\x99 Over U.S. Exit From Paris Climate Accord'],-1,-1,[],[],-1,-1,['no_loser'],[],-1,-1
225,thenewyorktimes,left_center_bias,False,2019,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['other'  'Clean Power Plan'],[],-1,-1,['The Environmental Protection Agency 0'],['The Environmental Protection Agency 0'],-1,-1,['other'  'Air quality'],['other'  'premature deaths; health '],-1,-1,[],[],-1,-1,['E.P.A changing modelling to justify eliminating Clean Power Plan'],['The EPA is planning to rollback more Clean Power Plan rules and it could cause more premature deaths per year '],-1,-1,[],[],-1,-1,[],[],-1,-1
